9.0,7.0:-44.999999999999986,30.0,48.0
12.0,9.0:-44.999999999999986,30.0,60.0
14.0,13.0:-44.999999999999986,30.0,72.0
16.0,16.0:-44.999999999999986,30.0,84.0
14.0,28.0:-44.999999999999986,30.0,120.0
11.0,31.0:-44.999999999999986,30.0,132.0
4.0,29.0:-44.999999999999986,42.0,-0.0
3.0,29.0:-44.999999999999986,42.0,12.0
2.0,30.0:-44.999999999999986,42.0,24.0
1.0,30.0:-44.999999999999986,42.0,48.0
0.0,31.0:-44.999999999999986,42.0,60.0
-1.0,31.0:-44.999999999999986,42.0,84.0
2.0,20.0:-44.999999999999986,54.0,48.0
5.0,15.0:-44.999999999999986,54.0,72.0
6.0,11.0:-44.999999999999986,54.0,96.0
4.0,4.0:-44.999999999999986,54.0,132.0
4.0,-8.0:-44.999999999999986,66.0,-0.0
-1.0,-11.0:-44.999999999999986,66.0,12.0
-12.0,-11.0:-44.999999999999986,66.0,36.0
-22.0,1.0:-44.999999999999986,66.0,72.0
-21.0,6.0:-44.999999999999986,66.0,84.0
-19.0,12.0:-44.999999999999986,66.0,96.0
-15.0,15.0:-44.999999999999986,66.0,108.0
-5.0,18.0:-44.999999999999986,66.0,132.0
10.0,11.0:-32.999999999999986,30.0,-0.0
14.0,4.0:-44.999999999999986,78.0,12.0
14.0,-4.0:-44.999999999999986,78.0,24.0
10.0,-11.0:-44.999999999999986,78.0,36.0
2.0,-15.0:-44.999999999999986,78.0,48.0
-13.0,-8.0:-44.999999999999986,78.0,72.0
-15.0,0.0:-44.999999999999986,78.0,84.0
-6.0,14.0:-44.999999999999986,78.0,108.0
11.0,-13.0:-32.999999999999986,-90.0,12.0
14.0,14.0:-32.999999999999986,42.0,24.0
-10.0,1.0:-32.999999999999986,-90.0,36.0
13.0,-11.0:15.000000000000014,6.0,12.0
12.0,15.0:-32.999999999999986,42.0,12.0
-9.0,-1.0:-32.999999999999986,-90.0,72.0
15.0,-10.0:-32.999999999999986,-90.0,84.0
10.0,16.0:-32.999999999999986,42.0,-0.0
-9.0,-3.0:-32.999999999999986,-90.0,108.0
7.0,16.0:-32.999999999999986,-90.0,132.0
-5.0,2.0:-32.999999999999986,-78.0,-0.0
18.0,-7.0:-32.999999999999986,-78.0,12.0
18.0,18.0:-20.999999999999986,66.0,24.0
11.0,-10.0:-32.999999999999986,-78.0,48.0
22.0,13.0:-32.999999999999986,-78.0,60.0
24.0,6.0:-32.999999999999986,-78.0,96.0
3.0,19.0:-32.999999999999986,-78.0,108.0
-1.0,-5.0:-32.999999999999986,-78.0,120.0
14.0,25.0:-32.999999999999986,-66.0,-0.0
11.0,-4.0:-32.999999999999986,-66.0,24.0
25.0,14.0:-32.999999999999986,-66.0,36.0
5.0,25.0:-32.999999999999986,-66.0,48.0
-3.0,3.0:-32.999999999999986,-66.0,60.0
20.0,-1.0:-32.999999999999986,-66.0,72.0
-2.0,19.0:-32.999999999999986,6.0,60.0
4.0,-3.0:-32.999999999999986,-66.0,108.0
12.0,26.0:-32.999999999999986,-66.0,132.0
5.0,1.0:-32.999999999999986,-54.0,12.0
13.0,30.0:-32.999999999999986,-54.0,36.0
21.0,9.0:-32.999999999999986,-54.0,72.0
-1.0,4.0:-32.999999999999986,-54.0,108.0
20.0,6.0:-32.999999999999986,-54.0,120.0
-11.0,15.0:-32.999999999999986,-42.0,12.0
18.0,16.0:-32.999999999999986,-42.0,36.0
11.0,32.0:-32.999999999999986,-42.0,48.0
-7.0,29.0:-32.999999999999986,-42.0,60.0
-9.0,11.0:-32.999999999999986,-42.0,72.0
8.0,5.0:-32.999999999999986,-42.0,84.0
19.0,20.0:-32.999999999999986,-42.0,96.0
7.0,34.0:-32.999999999999986,-42.0,108.0
-10.0,26.0:-32.999999999999986,-42.0,120.0
13.0,17.0:-32.999999999999986,-30.0,12.0
6.0,32.0:-32.999999999999986,-30.0,24.0
-9.0,32.0:-32.999999999999986,-30.0,36.0
-17.0,19.0:-32.999999999999986,-30.0,48.0
-8.0,6.0:-32.999999999999986,-30.0,60.0
2.0,34.0:-32.999999999999986,-30.0,96.0
-13.0,29.0:-32.999999999999986,-30.0,108.0
-16.0,14.0:3.000000000000014,6.0,24.0
-4.0,4.0:-32.999999999999986,-30.0,132.0
2.0,29.0:-32.999999999999986,-18.0,24.0
-21.0,22.0:-32.999999999999986,-18.0,48.0
-20.0,9.0:-32.999999999999986,-18.0,60.0
8.0,17.0:-32.999999999999986,-18.0,96.0
2.0,28.0:-32.999999999999986,-18.0,108.0
-18.0,-1.0:-32.999999999999986,-6.0,12.0
-9.0,-4.0:-32.999999999999986,-6.0,24.0
1.0,0.0:-32.999999999999986,-6.0,36.0
6.0,9.0:-32.999999999999986,6.0,36.0
-4.0,25.0:-32.999999999999986,-6.0,72.0
-14.0,26.0:-32.999999999999986,-6.0,84.0
-24.0,10.0:-20.999999999999986,-18.0,60.0
-20.0,1.0:-32.999999999999986,-6.0,120.0
-11.0,-4.0:-32.999999999999986,-6.0,132.0
-3.0,-8.0:-32.999999999999986,6.0,-0.0
3.0,-4.0:-32.999999999999986,6.0,12.0
6.0,2.0:-32.999999999999986,6.0,24.0
-9.0,21.0:-32.999999999999986,6.0,72.0
-16.0,19.0:-32.999999999999986,6.0,84.0
-21.0,14.0:-32.999999999999986,6.0,96.0
-23.0,8.0:-32.999999999999986,6.0,108.0
-12.0,-12.0:-32.999999999999986,18.0,-0.0
-8.0,-13.0:-32.999999999999986,18.0,12.0
-4.0,-14.0:-32.999999999999986,18.0,24.0
0.0,-13.0:-32.999999999999986,18.0,36.0
3.0,-11.0:-32.999999999999986,18.0,48.0
6.0,-9.0:-32.999999999999986,18.0,60.0
8.0,-6.0:-32.999999999999986,18.0,72.0
10.0,-2.0:-32.999999999999986,18.0,84.0
10.0,2.0:-32.999999999999986,18.0,96.0
9.0,6.0:-32.999999999999986,18.0,108.0
8.0,9.0:-20.999999999999986,6.0,-0.0
5.0,12.0:-32.999999999999986,18.0,132.0
7.0,14.0:-32.999999999999986,30.0,60.0
6.0,14.0:-32.999999999999986,30.0,72.0
4.0,15.0:-32.999999999999986,30.0,108.0
16.0,12.0:-32.999999999999986,42.0,36.0
18.0,11.0:-32.999999999999986,42.0,48.0
20.0,7.0:-32.999999999999986,42.0,72.0
21.0,4.0:-32.999999999999986,42.0,84.0
21.0,2.0:-32.999999999999986,42.0,96.0
21.0,0.0:-32.999999999999986,42.0,108.0
20.0,-3.0:-32.999999999999986,42.0,120.0
10.0,-9.0:-32.999999999999986,54.0,24.0
0.0,-6.0:-32.999999999999986,54.0,48.0
-5.0,4.0:-32.999999999999986,54.0,72.0
1.0,18.0:-32.999999999999986,54.0,108.0
6.0,20.0:-32.999999999999986,54.0,120.0
11.0,21.0:-32.999999999999986,54.0,132.0
20.0,23.0:-32.999999999999986,66.0,-0.0
25.0,16.0:-32.999999999999986,66.0,12.0
20.0,0.0:-32.999999999999986,66.0,36.0
12.0,-4.0:-32.999999999999986,66.0,48.0
4.0,-2.0:-32.999999999999986,66.0,60.0
-2.0,3.0:-20.999999999999986,-54.0,60.0
-5.0,12.0:-32.999999999999986,66.0,84.0
-2.0,20.0:-32.999999999999986,66.0,96.0
4.0,25.0:-32.999999999999986,66.0,108.0
13.0,26.0:-8.999999999999986,30.0,-0.0
20.0,22.0:-32.999999999999986,66.0,132.0
8.0,1.0:-32.999999999999986,78.0,24.0
-7.0,16.0:-32.999999999999986,78.0,48.0
-3.0,27.0:-32.999999999999986,78.0,60.0
19.0,13.0:-20.999999999999986,-90.0,-0.0
5.0,34.0:-8.999999999999986,18.0,96.0
15.0,7.0:-20.999999999999986,-90.0,36.0
12.0,32.0:-8.999999999999986,-6.0,84.0
-10.0,20.0:-20.999999999999986,-90.0,60.0
9.0,4.0:-20.999999999999986,-90.0,72.0
17.0,27.0:-20.999999999999986,-90.0,84.0
-7.0,27.0:-20.999999999999986,-90.0,96.0
2.0,4.0:-20.999999999999986,-90.0,108.0
-2.0,32.0:-20.999999999999986,-90.0,132.0
-3.0,5.0:-8.999999999999986,30.0,72.0
1.0,35.0:-20.999999999999986,-78.0,72.0
-13.0,17.0:-20.999999999999986,-78.0,84.0
15.0,27.0:-20.999999999999986,-78.0,108.0
-9.0,9.0:-20.999999999999986,-78.0,132.0
8.0,8.0:-20.999999999999986,-66.0,-0.0
9.0,29.0:-20.999999999999986,-66.0,12.0
-14.0,11.0:-20.999999999999986,-66.0,36.0
6.0,7.0:-20.999999999999986,-66.0,48.0
11.0,27.0:-20.999999999999986,-66.0,60.0
-9.0,33.0:-20.999999999999986,-66.0,72.0
-16.0,13.0:-20.999999999999986,6.0,84.0
12.0,24.0:-20.999999999999986,-66.0,108.0
-6.0,34.0:3.000000000000014,-18.0,60.0
-17.0,16.0:3.000000000000014,6.0,36.0
-6.0,3.0:-20.999999999999986,-54.0,-0.0
9.0,13.0:-20.999999999999986,-54.0,12.0
3.0,30.0:-20.999999999999986,-54.0,24.0
-15.0,29.0:-20.999999999999986,-54.0,36.0
-19.0,11.0:-20.999999999999986,-54.0,48.0
0.0,32.0:-8.999999999999986,-18.0,48.0
-18.0,26.0:-20.999999999999986,-54.0,96.0
-17.0,8.0:-20.999999999999986,-54.0,108.0
1.0,4.0:-20.999999999999986,-54.0,120.0
9.0,21.0:-20.999999999999986,-54.0,132.0
-22.0,10.0:-20.999999999999986,-42.0,24.0
-10.0,0.0:-20.999999999999986,-42.0,36.0
5.0,7.0:-20.999999999999986,-42.0,48.0
5.0,22.0:-20.999999999999986,-42.0,60.0
-8.0,30.0:-8.999999999999986,6.0,48.0
-20.0,6.0:-20.999999999999986,-42.0,96.0
7.0,11.0:-20.999999999999986,-42.0,120.0
2.0,26.0:-20.999999999999986,-42.0,132.0
-11.0,27.0:-20.999999999999986,-30.0,-0.0
-14.0,-2.0:-20.999999999999986,-30.0,36.0
-1.0,-1.0:-20.999999999999986,-30.0,48.0
-10.0,27.0:-20.999999999999986,-30.0,84.0
-15.0,-2.0:-20.999999999999986,-30.0,120.0
5.0,3.0:-20.999999999999986,-18.0,-0.0
-1.0,21.0:-20.999999999999986,-18.0,24.0
-11.0,23.0:-20.999999999999986,-18.0,36.0
-20.0,19.0:-20.999999999999986,-18.0,48.0
-14.0,-6.0:-20.999999999999986,-18.0,84.0
-4.0,-6.0:-20.999999999999986,-18.0,96.0
1.0,19.0:-20.999999999999986,-18.0,132.0
-4.0,19.0:-20.999999999999986,-6.0,-0.0
-17.0,17.0:-20.999999999999986,-6.0,24.0
-22.0,11.0:-20.999999999999986,-6.0,36.0
-10.0,-10.0:-20.999999999999986,-6.0,84.0
3.0,-5.0:-20.999999999999986,-6.0,108.0
6.0,1.0:-20.999999999999986,-6.0,120.0
7.0,8.0:-20.999999999999986,-6.0,132.0
6.0,12.0:-20.999999999999986,6.0,12.0
-1.0,16.0:-20.999999999999986,6.0,36.0
-5.0,17.0:-20.999999999999986,6.0,48.0
-9.0,17.0:-20.999999999999986,6.0,60.0
-12.0,16.0:-20.999999999999986,6.0,72.0
-18.0,10.0:-20.999999999999986,6.0,96.0
-20.0,7.0:-20.999999999999986,6.0,108.0
-20.0,-1.0:-20.999999999999986,6.0,132.0
-17.0,-4.0:-20.999999999999986,18.0,12.0
-17.0,-5.0:-20.999999999999986,18.0,24.0
-16.0,-6.0:-20.999999999999986,18.0,36.0
-16.0,-7.0:-20.999999999999986,18.0,60.0
-13.0,-10.0:-20.999999999999986,18.0,120.0
-13.0,-11.0:-20.999999999999986,18.0,132.0
-12.0,-7.0:-20.999999999999986,30.0,12.0
-14.0,-3.0:-20.999999999999986,30.0,36.0
-14.0,-1.0:-20.999999999999986,30.0,48.0
-14.0,2.0:-20.999999999999986,30.0,60.0
-13.0,4.0:-20.999999999999986,30.0,72.0
-8.0,12.0:-20.999999999999986,30.0,120.0
8.0,15.0:-20.999999999999986,42.0,12.0
17.0,9.0:-20.999999999999986,42.0,36.0
19.0,4.0:-20.999999999999986,42.0,48.0
14.0,-11.0:-20.999999999999986,42.0,84.0
4.0,-14.0:-20.999999999999986,42.0,108.0
-1.0,-13.0:-20.999999999999986,42.0,120.0
-7.0,-1.0:-20.999999999999986,54.0,-0.0
14.0,16.0:-20.999999999999986,54.0,48.0
21.0,10.0:-20.999999999999986,54.0,60.0
22.0,2.0:-20.999999999999986,54.0,72.0
19.0,-6.0:-20.999999999999986,54.0,84.0
4.0,-12.0:-20.999999999999986,54.0,108.0
-7.0,0.0:-20.999999999999986,54.0,132.0
24.0,9.0:-20.999999999999986,66.0,36.0
22.0,-3.0:-20.999999999999986,66.0,48.0
12.0,-9.0:-20.999999999999986,66.0,60.0
1.0,-7.0:-20.999999999999986,66.0,72.0
-5.0,3.0:-20.999999999999986,66.0,84.0
21.0,-2.0:-20.999999999999986,78.0,-0.0
7.0,-5.0:15.000000000000014,-30.0,12.0
11.0,24.0:-20.999999999999986,78.0,48.0
24.0,2.0:15.000000000000014,-30.0,72.0
12.0,-6.0:-20.999999999999986,78.0,84.0
-4.0,14.0:-20.999999999999986,78.0,108.0
7.0,24.0:-20.999999999999986,78.0,120.0
-5.0,10.0:-8.999999999999986,-66.0,-0.0
3.0,24.0:-8.999999999999986,-90.0,84.0
-1.0,2.0:-8.999999999999986,-90.0,96.0
21.0,1.0:-8.999999999999986,-90.0,108.0
19.0,23.0:-8.999999999999986,-6.0,48.0
3.0,-1.0:-8.999999999999986,-78.0,-0.0
23.0,5.0:-8.999999999999986,-78.0,12.0
18.0,25.0:-8.999999999999986,-78.0,24.0
-2.0,21.0:-8.999999999999986,-78.0,36.0
0.0,1.0:-8.999999999999986,-78.0,48.0
0.0,24.0:-8.999999999999986,-78.0,84.0
19.0,0.0:-8.999999999999986,-78.0,108.0
3.0,25.0:15.000000000000014,-42.0,84.0
9.0,-1.0:-8.999999999999986,-66.0,12.0
24.0,10.0:-8.999999999999986,-66.0,24.0
13.0,-1.0:-8.999999999999986,-66.0,72.0
-3.0,21.0:-8.999999999999986,-66.0,108.0
-1.0,3.0:-8.999999999999986,-66.0,120.0
17.0,1.0:-8.999999999999986,-66.0,132.0
15.0,29.0:-8.999999999999986,-6.0,72.0
0.0,27.0:-8.999999999999986,-54.0,24.0
20.0,5.0:-8.999999999999986,-54.0,60.0
11.0,30.0:-8.999999999999986,-54.0,84.0
-4.0,23.0:-8.999999999999986,-54.0,96.0
-4.0,8.0:-8.999999999999986,-54.0,108.0
9.0,0.0:-8.999999999999986,-54.0,120.0
22.0,9.0:-8.999999999999986,-54.0,132.0
-1.0,28.0:-8.999999999999986,-42.0,24.0
22.0,22.0:-8.999999999999986,-42.0,84.0
-1.0,29.0:-8.999999999999986,-42.0,108.0
15.0,5.0:-8.999999999999986,-30.0,12.0
21.0,13.0:-8.999999999999986,-30.0,24.0
-5.0,27.0:-8.999999999999986,-30.0,72.0
-8.0,18.0:-8.999999999999986,-30.0,84.0
3.0,3.0:-8.999999999999986,-30.0,108.0
13.0,4.0:-8.999999999999986,-30.0,120.0
20.0,11.0:-8.999999999999986,-30.0,132.0
20.0,19.0:-8.999999999999986,-18.0,-0.0
7.0,33.0:-8.999999999999986,-18.0,36.0
-6.0,28.0:-8.999999999999986,-18.0,60.0
-9.0,22.0:-8.999999999999986,-18.0,72.0
-9.0,15.0:-8.999999999999986,-18.0,84.0
-1.0,5.0:-8.999999999999986,-18.0,108.0
13.0,5.0:-8.999999999999986,-18.0,132.0
14.0,8.0:-8.999999999999986,-6.0,-0.0
17.0,11.0:-8.999999999999986,-6.0,12.0
19.0,19.0:-8.999999999999986,-6.0,36.0
0.0,33.0:-8.999999999999986,-6.0,120.0
-6.0,32.0:-8.999999999999986,6.0,12.0
-7.0,31.0:-8.999999999999986,6.0,24.0
-9.0,29.0:-8.999999999999986,6.0,72.0
-9.0,28.0:-8.999999999999986,6.0,84.0
-10.0,28.0:-8.999999999999986,6.0,96.0
-11.0,26.0:-8.999999999999986,6.0,120.0
-11.0,28.0:-8.999999999999986,18.0,-0.0
-10.0,30.0:-8.999999999999986,18.0,12.0
-6.0,33.0:-8.999999999999986,18.0,36.0
-4.0,34.0:-8.999999999999986,18.0,48.0
0.0,35.0:-8.999999999999986,18.0,72.0
3.0,34.0:-8.999999999999986,18.0,84.0
14.0,21.0:-8.999999999999986,30.0,12.0
-8.0,7.0:-8.999999999999986,30.0,84.0
-15.0,21.0:-8.999999999999986,30.0,120.0
12.0,25.0:-8.999999999999986,42.0,36.0
-7.0,5.0:-8.999999999999986,42.0,84.0
-14.0,10.0:3.000000000000014,6.0,-0.0
-17.0,18.0:-8.999999999999986,42.0,108.0
1.0,33.0:3.000000000000014,-30.0,-0.0
10.0,26.0:3.000000000000014,-18.0,-0.0
11.0,15.0:-8.999999999999986,54.0,24.0
-8.0,4.0:-8.999999999999986,54.0,48.0
-18.0,23.0:-8.999999999999986,54.0,72.0
-12.0,5.0:-8.999999999999986,66.0,-0.0
-20.0,17.0:-8.999999999999986,66.0,12.0
10.0,22.0:-8.999999999999986,66.0,48.0
-7.0,3.0:3.000000000000014,-66.0,36.0
8.0,26.0:-8.999999999999986,66.0,120.0
-7.0,2.0:-8.999999999999986,78.0,-0.0
9.0,14.0:-8.999999999999986,78.0,48.0
-3.0,2.0:-8.999999999999986,78.0,60.0
-19.0,9.0:-8.999999999999986,78.0,72.0
9.0,18.0:-8.999999999999986,78.0,108.0
-18.0,9.0:3.000000000000014,-90.0,36.0
7.0,25.0:3.000000000000014,-90.0,60.0
9.0,22.0:3.000000000000014,-90.0,108.0
-1.0,32.0:3.000000000000014,-66.0,-0.0
-19.0,13.0:3.000000000000014,-66.0,24.0
8.0,10.0:3.000000000000014,-66.0,48.0
8.0,25.0:3.000000000000014,-66.0,60.0
-17.0,9.0:3.000000000000014,-66.0,96.0
10.0,14.0:3.000000000000014,-66.0,120.0
5.0,29.0:15.000000000000014,-54.0,84.0
-7.0,33.0:3.000000000000014,-54.0,-0.0
6.0,29.0:3.000000000000014,-54.0,72.0
-19.0,14.0:3.000000000000014,-54.0,108.0
-10.0,4.0:3.000000000000014,-54.0,120.0
10.0,13.0:3.000000000000014,-42.0,-0.0
10.0,23.0:3.000000000000014,-42.0,12.0
4.0,31.0:3.000000000000014,-42.0,24.0
-19.0,20.0:3.000000000000014,-42.0,60.0
6.0,30.0:3.000000000000014,-42.0,132.0
-13.0,31.0:3.000000000000014,-30.0,24.0
-17.0,25.0:3.000000000000014,-30.0,36.0
-18.0,18.0:3.000000000000014,-30.0,48.0
11.0,22.0:3.000000000000014,-30.0,132.0
5.0,31.0:3.000000000000014,-18.0,24.0
2.0,33.0:3.000000000000014,-18.0,36.0
-17.0,24.0:3.000000000000014,-18.0,108.0
-18.0,16.0:3.000000000000014,-18.0,132.0
-17.0,14.0:3.000000000000014,-6.0,24.0
-16.0,12.0:3.000000000000014,-6.0,60.0
-15.0,11.0:3.000000000000014,-6.0,72.0
-15.0,10.0:3.000000000000014,-6.0,84.0
-13.0,9.0:3.000000000000014,-6.0,120.0
-13.0,8.0:3.000000000000014,-6.0,132.0
-15.0,12.0:3.000000000000014,6.0,12.0
-17.0,21.0:3.000000000000014,6.0,60.0
-16.0,23.0:3.000000000000014,6.0,72.0
-14.0,28.0:3.000000000000014,6.0,96.0
11.0,28.0:3.000000000000014,18.0,36.0
13.0,23.0:3.000000000000014,18.0,48.0
12.0,12.0:3.000000000000014,18.0,72.0
-15.0,24.0:3.000000000000014,30.0,12.0
6.0,33.0:3.000000000000014,30.0,48.0
14.0,18.0:3.000000000000014,30.0,72.0
11.0,10.0:3.000000000000014,30.0,84.0
-12.0,9.0:3.000000000000014,30.0,120.0
-16.0,17.0:3.000000000000014,30.0,132.0
-3.0,34.0:3.000000000000014,42.0,12.0
12.0,11.0:3.000000000000014,42.0,48.0
10.0,9.0:3.000000000000014,54.0,-0.0
-14.0,14.0:3.000000000000014,54.0,24.0
-12.0,29.0:3.000000000000014,54.0,36.0
13.0,27.0:3.000000000000014,54.0,60.0
1.0,5.0:3.000000000000014,54.0,84.0
-9.0,31.0:3.000000000000014,66.0,36.0
15.0,18.0:15.000000000000014,-6.0,12.0
-12.0,11.0:3.000000000000014,66.0,84.0
15.0,22.0:3.000000000000014,66.0,120.0
8.0,6.0:3.000000000000014,66.0,132.0
-14.0,21.0:3.000000000000014,78.0,60.0
6.0,5.0:27.000000000000014,-90.0,12.0
21.0,16.0:15.000000000000014,-78.0,12.0
0.0,4.0:15.000000000000014,-78.0,60.0
15.0,6.0:15.000000000000014,-78.0,72.0
21.0,21.0:15.000000000000014,-78.0,84.0
-5.0,28.0:15.000000000000014,-78.0,108.0
-8.0,13.0:15.000000000000014,-78.0,120.0
18.0,6.0:15.000000000000014,-66.0,-0.0
23.0,18.0:27.000000000000014,-18.0,84.0
3.0,31.0:15.000000000000014,-66.0,36.0
5.0,2.0:15.000000000000014,-66.0,72.0
17.0,28.0:27.000000000000014,-18.0,24.0
-6.0,23.0:15.000000000000014,-66.0,132.0
-5.0,11.0:15.000000000000014,-54.0,-0.0
0.0,2.0:15.000000000000014,-54.0,12.0
10.0,-1.0:15.000000000000014,-54.0,24.0
24.0,12.0:15.000000000000014,-54.0,48.0
15.0,28.0:15.000000000000014,-54.0,72.0
-3.0,23.0:15.000000000000014,-54.0,96.0
8.0,-1.0:15.000000000000014,-54.0,132.0
25.0,15.0:15.000000000000014,-42.0,36.0
22.0,21.0:15.000000000000014,-42.0,48.0
16.0,25.0:15.000000000000014,-42.0,60.0
10.0,27.0:15.000000000000014,-42.0,72.0
-5.0,14.0:15.000000000000014,-42.0,108.0
15.0,-5.0:15.000000000000014,-30.0,36.0
25.0,6.0:15.000000000000014,-30.0,84.0
20.0,18.0:15.000000000000014,-18.0,-0.0
17.0,20.0:15.000000000000014,-18.0,48.0
15.0,21.0:15.000000000000014,-18.0,72.0
13.0,21.0:15.000000000000014,-18.0,108.0
12.0,21.0:15.000000000000014,-18.0,120.0
12.0,22.0:15.000000000000014,-18.0,132.0
13.0,19.0:15.000000000000014,-6.0,-0.0
19.0,15.0:15.000000000000014,-6.0,36.0
23.0,10.0:15.000000000000014,-6.0,72.0
23.0,7.0:15.000000000000014,-6.0,84.0
22.0,-2.0:15.000000000000014,-6.0,132.0
8.0,-13.0:15.000000000000014,6.0,24.0
2.0,-12.0:15.000000000000014,6.0,36.0
-8.0,0.0:15.000000000000014,6.0,72.0
9.0,17.0:15.000000000000014,6.0,132.0
15.0,12.0:15.000000000000014,18.0,-0.0
19.0,-3.0:15.000000000000014,18.0,24.0
-8.0,-7.0:15.000000000000014,18.0,72.0
-7.0,9.0:15.000000000000014,18.0,96.0
-1.0,15.0:15.000000000000014,18.0,108.0
8.0,16.0:15.000000000000014,18.0,120.0
18.0,1.0:15.000000000000014,30.0,-0.0
14.0,-10.0:15.000000000000014,30.0,12.0
3.0,-15.0:15.000000000000014,30.0,24.0
-12.0,0.0:15.000000000000014,30.0,48.0
13.0,11.0:15.000000000000014,30.0,84.0
-15.0,2.0:15.000000000000014,42.0,-0.0
15.0,0.0:15.000000000000014,42.0,36.0
-10.0,11.0:63.000000000000014,-66.0,72.0
12.0,-10.0:15.000000000000014,42.0,120.0
-11.0,13.0:15.000000000000014,54.0,12.0
12.0,-3.0:15.000000000000014,54.0,36.0
12.0,1.0:15.000000000000014,54.0,96.0
3.0,-13.0:15.000000000000014,54.0,108.0
10.0,0.0:15.000000000000014,66.0,12.0
-10.0,16.0:15.000000000000014,66.0,48.0
4.0,-10.0:15.000000000000014,66.0,72.0
-15.0,-10.0:15.000000000000014,66.0,84.0
-17.0,10.0:15.000000000000014,66.0,96.0
10.0,-3.0:15.000000000000014,66.0,120.0
-7.0,-13.0:15.000000000000014,66.0,132.0
-22.0,6.0:15.000000000000014,78.0,-0.0
-21.0,9.0:15.000000000000014,78.0,48.0
6.0,-4.0:15.000000000000014,78.0,72.0
-14.0,-10.0:15.000000000000014,78.0,84.0
5.0,-6.0:15.000000000000014,78.0,120.0
-4.0,-7.0:27.000000000000014,-90.0,-0.0
-16.0,20.0:27.000000000000014,-90.0,36.0
-24.0,7.0:27.000000000000014,-90.0,48.0
-15.0,-6.0:27.000000000000014,-90.0,60.0
0.0,-5.0:27.000000000000014,-90.0,72.0
-11.0,-8.0:27.000000000000014,-90.0,132.0
1.0,1.0:27.000000000000014,-78.0,-0.0
-1.0,24.0:27.000000000000014,-78.0,24.0
-22.0,4.0:27.000000000000014,-78.0,60.0
-12.0,-3.0:27.000000000000014,-78.0,72.0
-13.0,26.0:27.000000000000014,-78.0,120.0
-23.0,18.0:27.000000000000014,-78.0,132.0
-22.0,12.0:27.000000000000014,-66.0,-0.0
-22.0,15.0:27.000000000000014,-66.0,108.0
-18.0,5.0:27.000000000000014,-66.0,120.0
-9.0,1.0:39.000000000000014,-30.0,48.0
8.0,28.0:27.000000000000014,-54.0,48.0
3.0,32.0:27.000000000000014,-54.0,60.0
-16.0,27.0:27.000000000000014,-54.0,96.0
-18.0,21.0:27.000000000000014,-54.0,108.0
-18.0,14.0:27.000000000000014,-54.0,120.0
13.0,31.0:27.000000000000014,-30.0,36.0
9.0,33.0:27.000000000000014,-30.0,108.0
21.0,24.0:27.000000000000014,-18.0,48.0
24.0,13.0:27.000000000000014,-18.0,108.0
23.0,11.0:27.000000000000014,-18.0,120.0
16.0,-3.0:27.000000000000014,-6.0,12.0
5.0,-3.0:27.000000000000014,-6.0,36.0
1.0,-1.0:27.000000000000014,-6.0,48.0
2.0,23.0:27.000000000000014,-6.0,108.0
19.0,18.0:27.000000000000014,6.0,-0.0
3.0,-7.0:27.000000000000014,6.0,60.0
-5.0,6.0:27.000000000000014,6.0,84.0
4.0,20.0:27.000000000000014,6.0,108.0
-8.0,2.0:27.000000000000014,18.0,48.0
7.0,17.0:27.000000000000014,18.0,72.0
17.0,13.0:27.000000000000014,18.0,84.0
11.0,13.0:27.000000000000014,30.0,24.0
11.0,-12.0:27.000000000000014,30.0,48.0
-3.0,-13.0:27.000000000000014,30.0,60.0
-12.0,-2.0:27.000000000000014,30.0,72.0
7.0,15.0:27.000000000000014,30.0,96.0
15.0,-9.0:27.000000000000014,30.0,120.0
1.0,-15.0:27.000000000000014,42.0,48.0
-10.0,12.0:27.000000000000014,42.0,12.0
7.0,13.0:27.000000000000014,42.0,24.0
13.0,-3.0:27.000000000000014,42.0,36.0
3.0,14.0:75.00000000000001,-78.0,72.0
13.0,1.0:27.000000000000014,42.0,96.0
-12.0,-10.0:27.000000000000014,42.0,120.0
-15.0,6.0:27.000000000000014,42.0,132.0
-2.0,17.0:27.000000000000014,54.0,-0.0
-5.0,-13.0:27.000000000000014,54.0,24.0
-11.0,16.0:27.000000000000014,54.0,48.0
7.0,9.0:27.000000000000014,54.0,60.0
9.0,-2.0:27.000000000000014,54.0,120.0
-5.0,20.0:27.000000000000014,66.0,12.0
5.0,-1.0:27.000000000000014,66.0,72.0
-9.0,-5.0:27.000000000000014,78.0,24.0
-24.0,14.0:27.000000000000014,78.0,36.0
-2.0,24.0:27.000000000000014,78.0,48.0
2.0,0.0:27.000000000000014,78.0,60.0
-22.0,2.0:27.000000000000014,78.0,72.0
-14.0,25.0:27.000000000000014,78.0,84.0
-21.0,11.0:39.000000000000014,-90.0,24.0
4.0,27.0:39.000000000000014,-90.0,72.0
-21.0,12.0:39.000000000000014,-90.0,108.0
1.0,3.0:39.000000000000014,-90.0,132.0
13.0,14.0:39.000000000000014,-78.0,-0.0
13.0,24.0:39.000000000000014,-78.0,12.0
-11.0,30.0:39.000000000000014,-78.0,48.0
-16.0,21.0:39.000000000000014,-78.0,60.0
9.0,30.0:39.000000000000014,-78.0,132.0
18.0,26.0:39.000000000000014,-54.0,24.0
7.0,28.0:39.000000000000014,-54.0,60.0
